store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8
34,5,CL8,33,11337,33.835935433,4.8954749934,16.2741466,14.54529417,15.136279439,29.972655905,11.678574579,0.3085419963,1.1955509425,2.9109907656,0.5785464549,1.1332322165,-0.159105971,0.008561197,-0.004626559
45,5,CL8,44,7928,128.16157921,0,0,42.671543895,14.038849647,37.197275479,0.5297679112,-0.614397377,-0.343181856,1.525177296,-0.299032092,-1.034161124,0.7250973989,0.0950619475,-0.041015753
52,5,CL8,50,7502,288.12303386,0,0,45.441215676,25.086643562,28.472407358,0,-1.039441961,0.0165905501,1.1886450119,-0.553612062,-0.81193941,0.8377139867,0.0370423322,0.0491731559
59,5,CL8,57,8876,25.104664263,0,0.0225326724,18.364127986,34.981973862,37.054979721,3.9882830104,-0.401114373,-0.560304007,1.1874535107,-0.398162673,0.5466865035,1.1509632772,-0.084613907,0.0004635419
65,5,CL8,63,17142,81.55786956,0,0.0875043752,59.998833275,19.046785673,20.651032552,0,-1.387929021,0.5559660253,3.1980065133,-1.016669139,-1.148567724,2.1450434287,-0.131971076,0.029754463
68,5,CL8,66,10646,35.275784332,0,14.042832989,44.467405598,26.657899681,12.239338719,0.1033251926,-1.540250734,1.5577775795,2.5915782208,-0.119303203,0.2326972217,-0.044128409,-0.192711659,-0.017382154
97,5,CL8,95,5312,57.663968373,0,0.1506024096,44.728915663,28.557981928,26.24246988,0,-1.097842157,0.045633285,0.7293243655,-0.657855515,-0.737922357,0.4950851993,0.0329730124,0.0651771353
104,5,CL8,102,13325,220.12135084,0,0.0975609756,29.350844278,35.332082552,34.454033771,0,-0.890570914,-0.314363862,2.0815464608,-0.550284555,0.3161647875,1.8192656114,0.0351857164,0.062246847
105,5,CL8,103,36063,82.940465297,2.7396500568,10.991875329,18.520367135,25.638466018,30.773923412,6.3250422871,-0.457190026,0.9405813953,7.1704274562,-0.299844377,1.9192179847,4.1132718643,-0.220015254,-0.0321207
109,5,CL8,107,12737,79.256653843,0,3.1483080788,48.645677946,21.221637748,25.885216299,0.0785114234,-1.154237487,0.3966427264,2.4897748507,-0.56000427,-0.657430375,1.2250582489,-0.044955564,0.0343613042
118,5,CL8,116,3517,84.346033551,0,0.0568666477,38.527153824,23.457492181,37.105487632,0,-0.718360396,-0.4425151,0.5086154912,-0.298751787,-0.752783688,0.1659223623,0.1690850717,0.0782258963
123,5,CL8,121,5742,102.26454197,0,2.0724486242,36.624869383,21.438523163,39.393939394,0,-0.672705313,-0.380784579,1.104777002,-0.123409868,-0.548949871,0.2801364798,0.1733957417,0.0894371083
126,5,CL8,124,16436,52.404417133,0.030421027,0,23.478948649,30.159406182,39.078851302,2.3180822585,-0.516563066,-0.508288663,2.7640703704,-0.484356173,0.4883729149,2.2086650838,-0.054115318,-0.012007573
161,5,CL8,159,27170,192.715311,1.5458225985,19.98527788,22.502760397,22.016930438,13.139492087,1.3986013986,-1.033612914,1.9932652978,6.0329230157,0.219330262,1.8638834807,1.903791214,-0.299819055,-0.441723812
165,5,CL8,163,10620,26.034651601,0,0.1412429379,36.506591337,32.391713748,24.670433145,0.8097928437,-1.018606759,0.0748813967,1.6080421748,-0.777105628,-0.1137683,1.3534012618,-0.094105748,-0.061988985
167,5,CL8,165,8655,57.355979203,0,0.7972270364,18.833044483,31.357596765,40.034662045,2.3801270942,-0.379004557,-0.63301981,1.2875528232,-0.231583579,0.4501594583,0.992382527,0.017271166,-0.033931628
175,5,CL8,173,4686,85.605847204,0,0,39.906103286,24.541186513,34.122919334,0,-0.81160251,-0.309445253,0.6946092773,-0.406136238,-0.726141522,0.3644106693,0.1227202496,0.0558962907
181,5,CL8,179,10999,89.665333212,0,0.2363851259,36.585144104,27.76616056,35.057732521,0,-0.858334276,-0.289303519,1.8453044951,-0.505171526,-0.256276871,1.3260409211,0.0723515308,0.0741305147
182,5,CL8,180,4531,31.324652395,0,4.9437210329,41.271242551,37.320679762,15.360847495,0,-1.422608762,0.7159490008,0.6438231924,-0.621605905,-0.079357731,0.0468522999,-0.091472717,0.0303019194
184,5,CL8,182,9780,26.356543967,0,11.983640082,27.423312883,28.946830266,30.715746421,0,-0.970983447,0.5446655386,2.286094788,0.236078857,0.7582397531,0.0349500041,0.0229816975,0.0620418352
212,5,CL8,210,4757,43.720622241,0,0.1261299138,30.418330881,33.97099012,31.133067059,0.210216523,-0.826542879,-0.302307345,0.4731169105,-0.496746023,-0.069988838,0.4937068618,0.0613295916,-0.010044797
221,5,CL8,219,31409,80.016714954,0,5.7913336942,41.048743991,26.750294502,21.487471744,0.5476137413,-1.343729005,0.8730402278,6.0456058348,-0.839633761,0.6502745766,3.8515271181,-0.314216461,-0.080375699
234,5,CL8,232,18817,54.329914439,0,0.5208056545,46.436732742,27.150980496,25.306903332,0,-1.236028145,0.2806171844,3.3589452225,-0.917927468,-0.3157633,2.4571737374,-0.108209269,0.032221727
236,5,CL8,234,18045,109.41003048,0,0,42.044887781,27.037960654,30.540315877,0,-1.066022211,0.004194373,3.1842676075,-0.777759065,-0.225412129,2.3975312524,-0.043314746,0.0502567863
239,5,CL8,237,5360,135.04477612,0,0,47.425373134,13.656716418,37.03358209,0.4291044776,-0.702414922,-0.310780338,1.0729476105,-0.287920841,-1.318864142,0.3269254511,0.1390786175,0.0606690496
245,5,CL8,243,7187,71.545150967,0,0.1113120913,33.017949075,37.136496452,27.730624739,0.0139140114,-1.021231707,-0.119697203,0.8703040216,-0.660494811,0.0235299441,0.9026951802,0.0154824768,0.0289210338
247,5,CL8,245,8638,49.471984256,0,0,39.511460986,31.129891179,28.548275064,0,-1.037224606,-0.069423177,1.2947608729,-0.676070631,-0.352818078,1.0391669516,0.0210234246,0.0536645391
278,5,CL8,275,5973,101.60572577,0,0,28.863217813,20.760087058,45.638707517,0.5524861878,-0.349013442,-0.828551004,1.0170092397,-0.067019596,-0.400837236,0.5108582036,0.2020136165,0.0178185552
285,5,CL8,282,18011,56.905890844,0,2.5484426184,19.338182222,30.337016268,40.78618622,0.3053689412,-0.557780876,-0.456264577,3.2247978304,-0.274193272,0.8514273677,2.195709003,0.022588001,-0.071429756
290,5,CL8,287,8265,45.533333333,0,3.5329703569,39.758015729,31.373260738,23.895946763,0,-1.170402734,0.3378747546,1.4192918521,-0.536175444,-0.158696584,0.6549631455,-0.031061668,0.0314468699
293,5,CL8,290,20250,112.97935802,5.8716049383,0,0.3851851852,6.1185185185,49.674074074,23.930864198,1.8611064519,-0.445180081,3.6706307201,-0.079720069,0.7473853125,2.7047859249,-0.290784067,-0.027018153
294,5,CL8,291,10475,145.68821002,4.1050119332,5.9188544153,38.31026253,14.997613365,27.169451074,5.5656324582,-0.31406281,0.7282781163,2.2170448423,-0.249718859,-0.3813005,0.6606562873,0.1892262456,0.0090747505
302,5,CL8,299,11591,37.228798206,0.1207833664,1.9584160124,16.875161763,27.737037357,36.010697955,8.9811060305,-0.080653269,-0.296995849,1.9138177417,-0.266247202,0.5923040729,1.3153327526,-0.32949983,-0.023076753
309,5,CL8,306,8235,32.189921069,0,0.9714632665,22.950819672,36.806314511,33.090467517,1.0443230115,-0.715227717,-0.348991352,1.1082121503,-0.447976536,0.4697275017,0.9753103609,0.0051187782,-0.025303835
323,5,CL8,320,25221,37.361643075,0,13.393600571,34.514888387,18.817651957,33.107331192,0,-1.045442441,0.8152874496,5.5630914078,0.1265388235,0.8412092102,2.0657990573,-0.090233928,0.0550728778
335,5,CL8,332,11263,48.078842227,0,6.9075734707,37.290242387,31.181745538,23.936784161,0,-1.211865848,0.5750164513,2.2027514123,-0.353290399,0.232811568,0.7777668326,-0.059835368,0.0469009742
338,5,CL8,335,4236,132.66147309,0,0.1180358829,45.396600567,15.415486308,35.056657224,0.7082152975,-0.695711709,-0.264710331,0.8057334024,-0.299387675,-1.222279094,0.1792820044,0.1078820003,0.0174419001
341,5,CL8,338,7061,72.713496672,0,0.0424868999,51.720719445,16.76816315,29.245149412,0.2407590993,-0.966094269,0.0315846587,1.3228739228,-0.56138823,-1.302696699,0.6116602703,0.0423864894,0.0264036818
355,5,CL8,352,10563,32.447884124,0,0.5301524188,39.941304554,31.818612137,27.170311465,0,-1.103710628,0.0420967918,1.67981239,-0.724007362,-0.242420918,1.2822065271,-0.012513212,0.0542318901
356,5,CL8,353,22718,24.491856678,0,21.348710274,46.113214191,20.697244476,10.731578484,0,-1.731024175,2.2684542995,5.4831605979,0.1341903419,0.8640303369,0.9764903517,-0.317608728,-0.007190181
362,5,CL8,359,5675,64.651982379,0.7400881057,3.5418502203,40.528634361,20.863436123,32.616740088,0.9339207048,-0.759204765,0.061176411,1.1652193378,-0.219206333,-0.615426078,0.137836895,0.139221589,0.0738185376
373,5,CL8,370,14019,27.401669163,2.1684856266,7.8892931022,18.482060061,19.51637064,36.8499893,7.8464940438,0.0191983629,0.2295764113,2.9152774549,0.1130356999,0.7215910827,1.023179433,-0.068418591,-0.01955627
393,5,CL8,389,8405,332.86067817,1.3563355146,0.0356930399,7.1624033314,24.366448543,47.067221892,9.3277810827,0.4840405986,-0.860760657,1.2063361559,0.0792328881,0.5940671863,1.0601030936,-0.06565223,-0.052969199
394,5,CL8,390,10350,69.337487923,5.3623188406,7.9710144928,25.980676329,9.6038647343,33.130434783,11.652173913,0.4277798114,0.6639229407,2.3572955219,0.0885940905,0.021784616,0.4166069334,0.1213087445,0.022032012
404,5,CL8,400,5358,24.712392684,0,1.4744307577,28.966032102,34.901082493,31.65360209,0.1119820829,-0.848710818,-0.241119177,0.6594015138,-0.416987618,0.1123711355,0.4598947289,0.0679197324,0.0204273744
420,5,CL8,416,2963,120.49746878,0,0,43.435707054,17.853526831,36.854539318,0.1012487344,-0.698481806,-0.383656481,0.5195426297,-0.26151571,-1.131324422,0.0225043086,0.169361059,0.0557143867
428,5,CL8,424,33285,39.423283761,6.0237344149,2.7850383055,11.512693405,24.097942016,31.422562716,14.760402584,0.5108985845,0.555452421,6.0158561085,-0.808504762,1.5665821577,4.5643345065,-0.202873997,-0.066304899
474,5,CL8,470,12036,20.093386507,0,0.149551346,17.97108674,36.872715188,39.36523762,0.0830840811,-0.590170346,-0.660082074,1.7999834354,-0.41399085,0.743961195,1.6102968703,0.0754612739,-0.038435738
477,5,CL8,473,4131,352.59985476,0,5.9307673687,21.810699588,42.701525054,28.830791576,0,-1.000061937,0.1133449113,0.4780081254,-0.074326502,0.812627581,0.0252354284,0.0525734926,0.0749033986
498,5,CL8,493,13827,50.395964417,0,5.424170102,17.928690244,27.706660881,43.538005352,0.4700947422,-0.464608028,-0.421291674,2.6755010753,0.084658363,0.828120544,1.2550980438,0.0920164059,-0.012781815
510,5,CL8,505,5995,81.415679733,0,3.4862385321,39.06588824,26.00500417,27.52293578,0.2335279399,-0.969134726,0.1746576344,1.0920159309,-0.344291214,-0.39135743,0.2592902048,0.0160123375,-0.009971857
526,5,CL8,521,23639,50.070222937,8.9893819536,3.7438131901,15.516730826,21.857946614,25.957104784,16.159736029,0.7335163025,0.9525697232,4.2251474572,-0.746783552,1.0616729035,3.0619208155,0.0996243422,-0.021670876
528,5,CL8,523,18331,39.706671758,0,9.9012601604,29.327368938,31.793137308,26.485189024,0.0327314385,-1.142529398,0.6778488841,3.7076043358,-0.191363665,0.9804571207,1.5580681826,-0.113172896,0.0003177962
545,5,CL8,540,7639,28.815289959,0,2.4217829559,61.120565519,27.110878387,8.5089671423,0,-1.683968736,1.0506312473,1.3206040719,-1.031647053,-1.14585432,0.6137259845,-0.181592504,0.0091760253
555,5,CL8,550,24015,41.802540079,5.2217364147,20.062460962,15.211326254,17.443264626,29.460753696,7.4037060171,-0.09889731,1.5887727958,5.5581532852,0.5390557975,1.875187446,1.3807910857,0.1022373816,-0.014629795
587,5,CL8,581,5347,152.71105293,0,5.9846642977,28.109220123,56.162334019,9.2575275856,0,-1.640810076,0.8870406387,0.3973052423,-0.748376067,1.0763609471,0.3562918701,-0.180357021,0.0389381181
597,5,CL8,591,13689,219.0941632,0,0,19.709255607,18.481992841,57.440280517,0.2702900139,-0.053663971,-1.258492789,2.5469156409,0.1538215732,0.1354718828,1.6465527651,0.2679201276,0.0295624936
606,5,CL8,600,14604,36.981306491,0,6.1421528348,31.813201863,34.942481512,23.431936456,0.3218296357,-1.171410034,0.5195896431,2.684182711,-0.477463867,0.6332543527,1.4075839122,-0.124795557,-0.019951173
613,5,CL8,607,4952,170.04664782,0,0,37.600969305,19.386106624,33.178513732,3.4127625202,-0.523938868,-0.242445869,0.7827519015,-0.330254975,-0.792510247,0.3853192102,-0.051117383,-0.033473316
630,5,CL8,624,6546,29.086923312,0,0.8707607699,38.038496792,34.586006722,22.899480599,0.0152765047,-1.134769011,0.1492953033,0.8417324581,-0.719303818,-0.211661397,0.6981896179,-0.034601613,-0.020002256
637,5,CL8,631,4497,96.704914387,0,0.1111852346,44.162775183,16.633311096,36.446519902,0.0667111408,-0.70664897,-0.339556123,0.8448811787,-0.292349725,-1.12977032,0.2213382163,0.1493265985,0.0313765593
697,5,CL8,691,7634,183.86193346,0,0.4322766571,56.471050563,12.863505371,29.290018339,0,-1.015683863,0.1279658681,1.5434482484,-0.503925512,-1.559998908,0.625956724,0.0554303172,0.0469764897
719,5,CL8,713,8661,128.24362083,0,1.9512758342,20.96755571,41.126890659,35.157603048,0,-0.820475741,-0.373191551,1.1781000768,-0.351610681,0.7395655645,1.0065569834,0.0802739285,0.0750565862
729,5,CL8,723,4573,62.738246228,0,0.4592171441,43.866171004,17.800131205,37.087251257,0,-0.73084055,-0.345124675,0.8710989803,-0.282707344,-1.059650216,0.203003552,0.1637622642,0.0757187595
750,5,CL8,744,4297,271.80730742,0,0,37.165464277,21.480102397,40.632999767,0,-0.6222775,-0.556603903,0.682089794,-0.150550431,-0.751399173,0.2976210588,0.2022072624,0.0877576108
753,5,CL8,747,39318,240.97362531,0.1907523272,19.154077013,26.631568238,29.447072588,22.030622107,0.0432371942,-1.454073928,1.7224780917,8.2858630077,0.0207574846,2.3227865373,3.8283513298,-0.350487159,-0.042267034
822,5,CL8,814,13886,77.261702434,5.3003024629,11.097508282,35.942676077,11.075903788,25.867780498,7.0646694512,-0.187426921,1.2270096122,3.2436790039,-0.00242558,0.0212881519,0.6384896464,0.2061781313,0.0189740406
828,5,CL8,820,6392,77.694774718,0,2.2841051314,24.374217772,43.429286608,28.864205257,0,-0.997824221,-0.117008599,0.7072877897,-0.47922282,0.6291725417,0.6619129339,0.0315712996,0.0597860092
848,5,CL8,840,3213,75.11826953,0,0,44.102085279,26.7351385,28.571428571,0,-0.999241502,-0.078695387,0.3617493831,-0.548959331,-0.8616965,0.1739142622,0.0790372378,0.0668940236
898,5,CL8,890,6458,158.27392382,0.2322700526,1.579436358,31.340972437,45.091359554,17.466707959,1.7962217405,-1.208712547,0.3761549336,0.5797793356,-0.806740095,0.3954069048,0.8045002987,-0.149025659,0.0167823654
917,5,CL8,908,17355,73.830769231,0,10.14693172,27.772976088,31.356957649,29.507346586,0.0288101412,-1.067729927,0.56161176,3.5548342611,-0.068875819,0.9961779358,1.3849756965,-0.06602596,0.0396160258
942,5,CL8,933,23879,40.895640521,7.8939654089,7.1401649985,18.195904351,19.029272583,24.205368734,15.712550777,0.5462800931,1.2072924513,4.5622134945,-0.531017052,1.07890235,2.7146844738,-0.021054619,-0.025494415
958,5,CL8,949,7810,635.81664533,0,11.216389245,48.732394366,34.980793854,1.4212548015,0,-1.873628918,1.8462948966,1.5863264042,-0.374539278,0.0442616316,0.0517747204,-0.283576721,-0.062671304
963,5,CL8,954,6305,53.588580492,0,7.739888977,38.588421887,30.785091197,21.25297383,0.0158604282,-1.235109092,0.6860580189,1.3050135384,-0.257480255,0.0383477372,-0.04144206,-0.045055785,0.0278698596
1024,5,CL8,1014,16847,197.6786965,0.0118715498,16.418353416,22.015789161,27.173977563,19.962011041,1.0328248353,-1.029932093,1.2854545628,3.8071370868,0.3067301155,1.4313168236,0.7259123012,-0.254251497,-0.26043015
1026,5,CL8,1016,6242,131.88353092,0,6.6324895867,22.941364947,41.20474207,28.003844921,0,-1.023460705,0.1999019569,0.9820956558,-0.155797766,0.8570423902,0.2082728868,0.021287111,0.0566475409
1029,5,CL8,1019,5103,140.69312169,0.0195963159,0.2743484225,44.13090339,22.94728591,30.825004899,0.0195963159,-0.914772632,-0.110761358,0.8138952165,-0.459150954,-0.898193734,0.3939078999,0.0848362928,0.038962279
1038,5,CL8,1028,25694,24.223631976,4.8143535456,19.755584961,17.459329026,20.530084845,24.122363198,6.160971433,-0.352483603,1.7599237088,5.7891002744,0.3389259176,1.9390525379,1.6935055125,0.0281985264,-0.086824884
1044,5,CL8,1034,17159,96.3454164,0.209802436,0.1515239816,44.419837986,21.609650912,31.703479224,0.6585465353,-0.941993978,0.0081267662,3.1390408899,-0.69808656,-0.504026662,2.182580686,-0.026510167,0.0371903654
1060,5,CL8,1050,7403,93.114007835,0,0.094556261,45.87329461,25.786843172,27.569904093,0,-1.066443961,0.0349453656,1.1850990438,-0.642778931,-0.793526108,0.7820726465,0.0282152753,0.0548264663
1062,5,CL8,1052,10588,208.18945977,0.8594635436,0,12.589724216,13.609746883,54.420098224,10.445787684,0.6673977827,-1.071199721,1.9145411764,0.2146999344,0.1372921492,1.2024153049,-0.090152161,0.0312871837
1073,5,CL8,1063,11896,67.386768662,0,0.008406187,12.340282448,30.085743107,49.075319435,0.1933422999,-0.204871018,-1.081777549,1.9113008016,-0.090082341,0.7164672799,1.5210094323,0.171529053,-0.083501313
1076,5,CL8,1066,11700,415.46025641,0.1794871795,14.290598291,35.418803419,35.641025641,13.358974359,0.2136752137,-1.540571541,1.5074607971,2.5546773218,-0.001159529,0.8752805831,0.2921007928,-0.177524379,0.0270682566
1080,5,CL8,1069,12566,18.567642846,5.2840999523,3.2866465064,12.446283622,30.494986471,32.659557536,10.074805029,0.2881129499,0.2025602769,2.0344900129,-0.399239666,0.9790134534,1.4564161279,0.1409671155,0.0192991366
1088,5,CL8,1077,13820,53.009985528,0,8.9507959479,20.643994211,30.455861071,33.639652677,0.976845152,-0.746114884,0.2162728023,2.7986945504,0.0666935202,1.0272064762,0.967823868,-0.042762974,-0.035841648
1132,5,CL8,1121,9162,170.36585898,2.8923815761,3.4817725387,17.867277887,12.322636979,48.0681074,8.5898275486,0.5176026278,-0.469145768,1.8743228388,0.2563807497,0.0689789617,0.6564176941,0.1577523691,0.0243516247
1140,5,CL8,1128,4271,132.24069305,0,0,43.245141653,14.844298759,41.044251932,0,-0.601637238,-0.521813101,0.8514565701,-0.166982709,-1.173680784,0.1733072555,0.2120342803,0.0819994396
1147,5,CL8,1135,6999,45.606658094,0,0,48.664094871,26.975282183,24.032004572,0,-1.184272291,0.1777069688,1.0782503943,-0.763146475,-0.873914732,0.7384488627,-0.005406841,0.0560814366
1155,5,CL8,1143,6304,132.43115482,0,0,40.751903553,23.048857868,35.628172589,0,-0.799215378,-0.329032698,1.0405179686,-0.383607957,-0.74713041,0.5921756391,0.1279944884,0.0765778121
1161,5,CL8,1149,17249,58.826888515,0,8.1685894834,36.999246333,38.065974839,16.342976404,0.0057974375,-1.513701669,1.0049748717,3.2482766234,-0.608556019,0.7603636574,1.6525679066,-0.205766579,0.0292619379
1176,5,CL8,1164,8927,105.47014675,0.0112019715,0,12.591016019,21.79903663,45.54721631,9.6224935589,0.3266722091,-0.846387407,1.4121662546,-0.026539771,0.3401863771,1.0379279433,-0.24194341,-0.044026034
1182,5,CL8,1170,11798,28.89464316,0.0678081031,6.8231903712,17.825055094,24.911001865,35.734870317,6.1620613663,-0.264728089,0.0128848065,2.342508587,0.0706953273,0.7604074975,0.8261291626,-0.221612875,-0.054053299
1194,5,CL8,1182,6026,283.54497179,0,0.9624958513,41.785595752,45.137736475,11.433786923,0,-1.582555155,0.6425989227,0.4715539022,-0.989258555,-0.04022119,0.8104012281,-0.148818748,0.0298451348
1207,5,CL8,1195,5655,39.770645447,0,9.9204244032,51.352785146,30.928381963,7.1794871795,0,-1.713540279,1.4798556827,1.2988211272,-0.490896411,-0.30931271,-0.339997431,-0.186431877,0.0224572992
1209,5,CL8,1197,19222,149.36026428,0,0,29.13848715,30.511913433,39.766933722,0,-0.769583076,-0.456446189,3.3320715799,-0.538756175,0.3882882898,2.6237606592,0.0396578153,0.065869223
1236,5,CL8,1223,7441,245.55906464,0,0,22.617927698,23.80056444,52.452627335,0,-0.25020997,-1.115441676,1.2429406824,0.1037653157,-0.038583024,0.7864594336,0.2937798577,0.1002271989
1237,5,CL8,1224,7354,53.019989122,0,0.9382648899,25.482730487,35.776448191,30.554800109,1.4821865651,-0.750502199,-0.232767458,0.9473047762,-0.485256332,0.3118091415,0.8431666379,-0.033574124,-0.040518303
1240,5,CL8,1227,3105,106.50144928,0,0.0322061192,41.127214171,20.805152979,36.618357488,0,-0.719640644,-0.39995668,0.4837809119,-0.285453874,-0.947388597,0.0768414357,0.1682824194,0.0632298418
1244,5,CL8,1231,15700,47.440382166,0,0.5732484076,25.382165605,32.292993631,34.541401274,0.8598726115,-0.71570167,-0.316552764,2.6088700318,-0.555527062,0.4958737444,2.0698626737,-0.044037503,-0.068561919
1256,5,CL8,1242,4950,119.91858586,0,2.1818181818,28.606060606,49.97979798,17.292929293,0,-1.342017836,0.3312064779,0.2446035436,-0.77541143,0.6264902483,0.5650824495,-0.087179907,0.0173891324
1323,5,CL8,1308,5507,177.00690031,0,0.1452696568,24.786635192,44.906482658,28.182313419,0,-0.994875768,-0.232096565,0.3553690764,-0.597902353,0.4988766817,0.777151366,0.0302662744,0.0367256357
1342,5,CL8,1327,33335,219.02885856,6.4256787161,23.82780861,21.643917804,21.205939703,19.178041098,4.1787910604,-0.644161928,2.4492709511,7.4641431901,0.3442882302,2.3286158979,2.5063694496,0.170557872,-0.048401786
1344,5,CL8,1329,4321,598.79171488,0,0.023142791,39.597315436,17.588521176,39.041888452,0.1157139551,-0.615173887,-0.429181057,0.7141934018,-0.040972836,-0.972539975,0.3240134673,0.1734182413,0.0147510586
1348,5,CL8,1333,4563,49.640587333,0,10.124917817,40.609248302,35.020819636,12.645189568,0.0219154065,-1.50009122,1.1632441669,1.0048137934,-0.301843396,0.1767829295,-0.465236129,-0.126296998,0.0160069923
1366,5,CL8,1351,24946,57.108794997,0,6.1893690371,36.182153451,41.168924878,15.8221759,0,-1.589397037,0.9688809156,4.5232580903,-0.926854719,1.0606962937,3.0326886374,-0.287688096,0.0087347877
1372,5,CL8,1356,3859,49.188909044,0,4.4571132418,42.238922001,28.582534335,20.627105468,0.647836227,-1.154305494,0.5039593811,0.6740032289,-0.441537466,-0.443471721,-0.116843423,-0.05710159,-0.01012279
1380,5,CL8,1364,6719,140.16535199,0,0,38.279505879,22.190802203,38.562286054,0.0148831671,-0.697513436,-0.457520423,1.1399414353,-0.301543248,-0.67057952,0.643123572,0.1539373909,0.0731845187
1392,5,CL8,1376,12146,37.061337066,0,20.673472748,21.84258192,26.296723201,30.273341018,0.0082331632,-1.005648091,1.120331253,3.3181627043,0.822849142,1.4722052479,-0.47141303,-0.010810281,0.0631770393
1410,5,CL8,1394,9538,160.74722164,0,12.728035228,25.896414343,34.483120151,26.33675823,0,-1.124721242,0.7520435152,2.1332614105,0.2011492268,1.0166773783,0.0343772826,-0.025330942,0.0648435738
1446,5,CL8,1430,7349,163.67083957,0,0,40.917131583,18.165736835,40.658593006,0,-0.654534062,-0.493394969,1.3599680371,-0.242558636,-0.871899841,0.6836762698,0.1774026207,0.0917223701
1466,5,CL8,1450,7813,93.374760015,0,0,51.171125048,10.866504544,37.527198259,0,-0.756628288,-0.268817314,1.6247860895,-0.340742178,-1.449492093,0.6404806659,0.145458824,0.0761801696
1484,5,CL8,1468,6666,60.862286229,0,3.1353135314,42.769276928,23.297329733,30.288028803,0,-0.974391768,0.0964880495,1.2940392841,-0.336329089,-0.609464586,0.3399242445,0.0642897576,0.0675330069
1487,5,CL8,1471,17099,26.807591087,0,27.703374466,24.141762676,24.738288789,20.305281011,0.0584829522,-1.318211336,2.0427311562,4.6934981849,0.9826249758,1.9434995789,-0.411203122,-0.181079047,-0.014683465
1494,5,CL8,1478,7078,71.1746256,0.0141282848,0,38.570217576,23.763775078,37.03023453,0.0706414241,-0.751555316,-0.401223471,1.1801483664,-0.383380576,-0.614208309,0.7042482233,0.1330960526,0.0796453458
1495,5,CL8,1479,10341,76.345517842,0,0.0096702447,33.642781162,26.206363021,39.483608935,0,-0.700976021,-0.508002721,1.748364393,-0.383192669,-0.237921258,1.2230046695,0.1263660859,0.077249362
1497,5,CL8,1481,4660,250.18583691,0,0.0214592275,23.64806867,45.879828326,28.733905579,0,-0.978946956,-0.27359654,0.1564631548,-0.554615519,0.5273756631,0.6902686767,0.0448607358,0.0463553977
1507,5,CL8,1491,7523,41.197261731,0,6.2475076432,31.702778147,37.485045859,23.408214808,0.0132925695,-1.182981441,0.4420458262,1.2975246893,-0.358460454,0.4555970228,0.3688042634,-0.036857016,0.0436218455
1523,5,CL8,1506,14899,14.055305725,0,14.645278207,25.323847238,25.67957581,24.860728908,3.1948452916,-0.883343141,1.0145899815,3.4207444457,0.2374614836,1.0885814019,0.5356929378,-0.247099009,-0.055848646
1548,5,CL8,1528,10085,102.01705503,0,0.0099157164,54.705007437,19.950421418,24.561229549,0,-1.188070488,0.2694018761,1.8239948659,-0.764789785,-1.199837248,1.1145454687,-0.024664871,0.0382947082
1551,5,CL8,1531,13047,20.11550548,10.05595156,6.8214915306,11.075342991,19.835977619,29.746301832,15.122250326,0.9726190019,0.8974952621,2.4418954556,-0.239235273,0.9460050647,1.1620792384,0.402970746,0.0023081822
1561,5,CL8,1541,12507,109.19061326,0,3.6459582634,23.067082434,40.04957224,31.974094507,0,-0.945125879,-0.076563394,2.0338683689,-0.391402076,0.8757120846,1.4041315954,0.0064818161,0.0505128538
1575,5,CL8,1555,21026,29.581946162,6.4491581851,11.295538857,14.120612575,16.493864739,28.222201084,14.082564444,0.5042822993,1.1531660301,4.3636931952,-0.026740698,1.274870452,1.8241988308,-0.043781281,-0.055698249
1608,5,CL8,1586,4971,52.432307383,0,0,36.049084691,31.985515993,31.643532488,0,-0.916553441,-0.262395284,0.5818811838,-0.523674535,-0.340170233,0.5008346686,0.0907400256,0.0793901488
1616,5,CL8,1594,11361,51.442654696,0,0,22.101927647,33.570988469,40.128509814,0.3696857671,-0.586086406,-0.649958625,1.7461691593,-0.384612907,0.4530396756,1.4818775355,0.0879770893,0.0075733821
1626,5,CL8,1604,5450,195.15504587,0,0,55.633027523,8.8990825688,31.009174312,0.6055045872,-0.837349676,0.0087070854,1.16832667,-0.399469591,-1.759516357,0.2990209792,0.0616973646,-0.010845774
1629,5,CL8,1607,6849,247.27887283,0,0.0146006716,28.252299606,18.075631479,49.306468098,0,-0.274187049,-0.946923321,1.2393343448,0.0758422067,-0.438829626,0.6288943672,0.2587417484,0.014309993
1667,5,CL8,1644,17947,26.191006854,5.4493787262,2.6021062016,11.712263888,23.22950911,35.454393492,14.247506547,0.637558215,0.1785319185,3.1353136631,-0.421878574,0.9406380235,2.2567527039,-0.041670809,0.0173365478
1677,5,CL8,1654,12875,18.662135922,0,13.460194175,32.108737864,27.448543689,22.912621359,0.0466019417,-1.175902081,1.0139705456,2.9691597968,0.0965251375,0.7512109593,0.3478499675,-0.104415611,-0.034606674
1689,5,CL8,1665,8432,243.48754744,0,0,49.44259962,12.013757116,36.314041746,0.0474383302,-0.763557329,-0.218691479,1.6821321258,-0.321219391,-1.333081929,0.7859403492,0.1170748393,0.0318041599
