"","store_id","CLUSTER","CLUSNAME","VAR1","n","avg"
"1348",1757,1,"CL9",1733,3.3322045101752,7.43628047983069
"1349",1758,1,"CL9",1734,7.56423847517049,4.16220839640401
"1350",1759,1,"CL9",1735,5.78382518232974,6.35490501473414
"1351",1761,1,"CL9",1737,3.52636052461616,5.83196872505967
"1352",1762,1,"CL9",1738,2.19722457733622,5.9561251806598
"1353",1763,1,"CL9",1739,7.48829351515943,3.70409605249424
"1354",1764,1,"CL9",1740,5.60947179518496,5.8176996837729
"1355",1766,1,"CL9",1742,6.06610809010375,5.48785374642486
"1356",1767,1,"CL9",1743,7.72223474470961,4.60590065433112
"1357",1769,1,"CL9",1745,7.34665516317654,6.42118710108643
"1358",1773,1,"CL9",1749,3.95124371858143,6.97685070927642
"1359",1774,1,"CL9",1750,3.63758615972639,5.67078795250484
"1360",1775,1,"CL9",1751,4.69134788222914,6.0400362514168
"1361",1776,1,"CL9",1752,2.77258872223978,5.60327129305981
"1362",1777,1,"CL9",1753,4.74493212836325,5.72577083313466
"1363",1778,1,"CL9",1754,7.84424071814181,4.57119293429206
"1364",1779,1,"CL9",1755,7.3125534981026,5.26095003820756
"1365",1780,1,"CL9",1756,5.57594910314632,5.32960312630278
"1366",1781,1,"CL9",1757,6.57646956904822,4.7576999747094
"1367",1782,1,"CL9",1758,7.1770187659099,5.1360770123622
"1368",1784,1,"CL9",1760,4.85203026391962,6.887871398385
"1369",1785,1,"CL9",1761,6.38687931936265,4.05295539416364
"1370",1787,1,"CL9",1763,4.12713438504509,4.38645231078105
"1371",1788,1,"CL9",1764,6.68461172766793,6.15395800753142
"1372",1789,1,"CL9",1765,3.25809653802148,5.98393628068719
"1373",1790,1,"CL9",1766,7.38336814699238,6.53887528450915
"1374",1792,1,"CL9",1768,3.3322045101752,7.41442226759927
"1375",1794,1,"CL9",1770,6.11809719804135,7.0781929922122
"1376",1796,1,"CL9",1772,4.70953020131233,4.93077275039777
"1377",1797,1,"CL9",1773,4.40671924726425,6.40593371220626
"1378",1798,1,"CL9",1774,7.97177612288063,3.63655951688261
"1379",1799,1,"CL9",1775,6.07993319509559,6.09025835455211
"1380",13,2,"CL7",13,8.3221510702129,4.94913735714281
"1381",22,2,"CL7",21,8.87262736591884,4.90190597713468
"1382",23,2,"CL7",22,9.1949221192478,3.1733459034311
"1383",24,2,"CL7",23,8.81951754060489,3.13498635860014
"1384",30,2,"CL7",29,8.09193345597989,4.41862675531733
"1385",33,2,"CL7",32,8.04846874366888,4.6842743310726
"1386",34,2,"CL7",33,9.3358269920176,3.52152341620611
"1387",39,2,"CL7",38,8.55178783618074,4.68677688220907
"1388",45,2,"CL7",44,8.97815607600982,4.85329180541954
"1389",50,2,"CL7",48,8.09894674894334,5.69621721379797
"1390",51,2,"CL7",49,8.71653573254449,3.29279183552707
"1391",52,2,"CL7",50,8.92292493064183,5.6633875898144
"1392",55,2,"CL7",53,8.61031916940572,4.80624250366197
"1393",59,2,"CL7",57,9.09110628405248,3.22305365608516
"1394",64,2,"CL7",62,8.35420356292178,4.57378591915964
"1395",66,2,"CL7",64,8.20958048347558,4.10756383794461
"1396",68,2,"CL7",66,9.2729395137327,3.56319673227553
"1397",73,2,"CL7",71,8.03980234373648,3.19580053686305
"1398",82,2,"CL7",80,8.72388210465849,3.19068115357042
"1399",88,2,"CL7",86,8.3387839714422,4.57600650050894
"1400",97,2,"CL7",95,8.57772369115627,4.05463251351527
"1401",104,2,"CL7",102,9.49739724903405,5.39417898900718
"1402",109,2,"CL7",107,9.45226642258976,4.37269136939697
"1403",110,2,"CL7",108,8.52535975408263,5.13445793550882
"1404",111,2,"CL7",109,8.11611843160937,5.19919482140006
"1405",118,2,"CL7",116,8.16536363247398,4.43492778418745
"1406",123,2,"CL7",121,8.65556286068101,4.62756300456614
"1407",134,2,"CL7",132,8.98532006064911,3.06792769245387
"1408",140,2,"CL7",138,8.11492297420459,4.78165085428902
"1409",148,2,"CL7",146,8.24800570160062,3.01123968199246
"1410",165,2,"CL7",163,9.27049429479593,3.25942840457794
"1411",166,2,"CL7",164,8.30844552038576,4.5863897073849
"1412",167,2,"CL7",165,9.06589246761031,4.04927709625771
"1413",175,2,"CL7",173,8.45233461906774,4.44975358927272
"1414",181,2,"CL7",179,9.30555963855712,4.49608421958152
"1415",182,2,"CL7",180,8.41869794466714,3.44440540399271
"1416",184,2,"CL7",182,9.18809476302886,3.27171659204788
"1417",185,2,"CL7",183,9.10620133223504,5.2811793361134
"1418",191,2,"CL7",189,8.07371464110986,4.67542910931974
"1419",212,2,"CL7",210,8.46737249643228,3.77781989561785
"1420",215,2,"CL7",213,8.41116578677071,4.57006480908481
"1421",227,2,"CL7",225,8.2529671950008,3.7836448361338
"1422",239,2,"CL7",237,8.58671925406485,4.90560639840941
"1423",240,2,"CL7",238,8.28475659319044,4.84712533871412
"1424",245,2,"CL7",243,8.88002911746844,4.27032873245501
"1425",247,2,"CL7",245,9.06392635352065,3.90140653472429
"1426",249,2,"CL7",247,8.13798045445214,5.3428388799297
"1427",267,2,"CL7",264,8.37562962709445,3.08034446144808
"1428",268,2,"CL7",265,9.0231670644512,4.48252487229337
"1429",278,2,"CL7",275,8.69500459273231,4.62109988956038
"1430",284,2,"CL7",281,8.53915035876828,4.6239537298814
"1431",290,2,"CL7",287,9.01978501025513,3.81844465846126
"1432",294,2,"CL7",291,9.25674674479034,4.98146879036625
"1433",302,2,"CL7",299,9.35798421388875,3.61708260710575
"1434",309,2,"CL7",306,9.01614864261174,3.47165339327292
"1435",310,2,"CL7",307,8.22603842948548,5.33240461145166
"1436",314,2,"CL7",311,8.14844566624324,6.09041903267424
"1437",325,2,"CL7",322,8.18255926406867,5.33128117666984
"1438",333,2,"CL7",330,8.52397017569526,5.34985174230314
"1439",335,2,"CL7",332,9.3292782960477,3.87284220979975
"1440",338,2,"CL7",335,8.3513747067213,4.88780056828723
"1441",341,2,"CL7",338,8.86234196351635,4.28652701616718
"1442",343,2,"CL7",340,8.51619269108265,4.48714838309408
"1443",355,2,"CL7",352,9.26511260782316,3.47963523683315
"1444",362,2,"CL7",359,8.6438258423496,4.16901876799602
"1445",367,2,"CL7",364,8.10591119798651,4.70069979635213
"1446",373,2,"CL7",370,9.54816883136854,3.31060392989624
"1447",378,2,"CL7",375,8.31483217928456,4.70296370130621
"1448",384,2,"CL7",381,8.64944877053671,5.40157807970785
"1449",390,2,"CL7",386,8.68862230704377,4.13798650281039
"1450",393,2,"CL7",389,9.03658204584272,5.80772401855962
"1451",394,2,"CL7",390,9.24474179869351,4.2389857112043
"1452",404,2,"CL7",400,8.58634605010455,3.20730484590764
"1453",408,2,"CL7",404,8.24328252304838,3.77955815139195
"1454",414,2,"CL7",410,8.75605259917045,6.05594486348919
"1455",423,2,"CL7",419,9.10520205385288,4.8558485039048
"1456",424,2,"CL7",420,8.15507488781144,4.70079892777343
"1457",425,2,"CL7",421,8.31727776622123,4.31171672801781
"1458",440,2,"CL7",436,8.39615486303918,5.01905273992218
"1459",452,2,"CL7",448,8.09040229659332,4.66021020686168
"1460",462,2,"CL7",458,8.40267980462748,4.76431462359705
"1461",469,2,"CL7",465,9.31470038730042,3.40929960495802
"1462",474,2,"CL7",470,9.39565743774994,3.00039073142046
"1463",477,2,"CL7",473,8.32627478739676,5.86533385805217
"1464",486,2,"CL7",481,8.87570644462861,6.11398202555985
"1465",494,2,"CL7",489,8.91045075641666,4.31573735793772
"1466",498,2,"CL7",493,9.53437848138862,3.91991110078019
"1467",500,2,"CL7",495,8.35490952835879,4.7666995646519
"1468",503,2,"CL7",498,8.10982627601848,4.75195385001299
"1469",504,2,"CL7",499,8.72550732848445,3.1443720415054
"1470",510,2,"CL7",505,8.69868106746161,4.39956788017107
"1471",517,2,"CL7",512,8.28273588020175,4.56180334209419
"1472",532,2,"CL7",527,8.13856473726163,5.63290511001977
"1473",539,2,"CL7",534,8.65956043270316,3.02929118197418
"1474",545,2,"CL7",540,8.94102198354136,3.3609061476178
"1475",554,2,"CL7",549,8.91193433616143,3.12520473229018
"1476",558,2,"CL7",552,8.14148104145742,4.90906834597572
"1477",561,2,"CL7",555,8.30325712085294,4.89410982754327
"1478",568,2,"CL7",562,8.95480275285097,4.22070510443387
"1479",587,2,"CL7",581,8.58429093494873,5.02854759290563
"1480",589,2,"CL7",583,8.20220843643645,5.00907383084679
"1481",591,2,"CL7",585,8.77863395266279,5.53152223610064
"1482",593,2,"CL7",587,8.57054436691323,4.46058053006236
"1483",595,2,"CL7",589,8.27359179819963,3.82314019922126
"1484",597,2,"CL7",591,9.52434786959551,5.38950160635611
"1485",606,2,"CL7",600,9.58905074277553,3.61041255499958
"1486",613,2,"CL7",607,8.50754681436443,5.13607279835093
"1487",615,2,"CL7",609,8.66819606495276,3.43028023399084
"1488",629,2,"CL7",623,8.31139827843664,4.37170946750437
"1489",630,2,"CL7",624,8.78660945506113,3.37028870245852
"1490",637,2,"CL7",631,8.41116578677071,4.57166422212964
"1491",644,2,"CL7",638,8.89535561699639,2.84242393549894
"1492",651,2,"CL7",645,8.85437945877111,2.94118036031454
"1493",668,2,"CL7",662,8.26462082941122,4.86686084963748
"1494",674,2,"CL7",668,8.29354951506035,3.14157655745201
"1495",691,2,"CL7",685,8.67829111175856,5.09032698029204
"1496",697,2,"CL7",691,8.94036723330517,5.21418511431636
"1497",700,2,"CL7",694,8.44139147799996,3.78315938878431
"1498",719,2,"CL7",713,9.06658546833104,4.85393174269684
"1499",729,2,"CL7",723,8.42792472365806,4.13897124935941
"1500",750,2,"CL7",744,8.365672383775,5.60509338663894
"1501",775,2,"CL7",768,8.74353163362697,4.32700356952828
"1502",782,2,"CL7",775,8.37124213593193,5.759041934906
"1503",784,2,"CL7",777,8.28551330907974,3.30657447612742
"1504",798,2,"CL7",791,8.39389497507174,4.64550192460856
"1505",801,2,"CL7",794,8.26487826280175,4.97300425624872
"1506",822,2,"CL7",814,9.53863641731322,4.3471983921235
"1507",824,2,"CL7",816,8.09040229659332,3.86786902818032
"1508",825,2,"CL7",817,8.21392359562274,3.94751249753348
"1509",828,2,"CL7",820,8.76280248744611,4.35278800566567
"1510",848,2,"CL7",840,8.07496035911586,4.31906379855906
"1511",869,2,"CL7",861,8.6339089911122,3.91551219498028
"1512",873,2,"CL7",865,8.87024156729927,5.74050694709915
"1513",886,2,"CL7",878,8.31996102188653,4.5815586575114
"1514",890,2,"CL7",882,8.48838210956212,5.28823584142028
"1515",898,2,"CL7",890,8.77307495131822,5.0643272269757
"1516",914,2,"CL7",905,8.21932609390609,5.03021427965446
"1517",922,2,"CL7",913,8.11312710422178,4.97148040661108
"1518",923,2,"CL7",914,8.65049955872446,2.91993037130274
"1519",928,2,"CL7",919,8.4755375161474,4.60902845468765
"1520",946,2,"CL7",937,8.80911625812527,3.40466162566716
"1521",953,2,"CL7",944,8.43858279083433,5.10805043860406
"1522",958,2,"CL7",949,8.96316024283373,6.45491022826927
"1523",963,2,"CL7",954,8.74909824839902,3.98133599485588
"1524",978,2,"CL7",969,8.06965530688617,4.63403309498704
"1525",998,2,"CL7",988,8.89178663585731,4.68901626345693
"1526",1011,2,"CL7",1001,9.36469103180611,4.35779812509886
"1527",1012,2,"CL7",1002,8.28878581042693,5.88298490547487
"1528",1013,2,"CL7",1003,8.6195692580331,4.62450011677696
"1529",1017,2,"CL7",1007,8.52257866369258,4.39492057136529
"1530",1023,2,"CL7",1013,8.30819906320645,5.48186239609388
"1531",1026,2,"CL7",1016,8.73905592283072,4.88191919157882
"1532",1029,2,"CL7",1019,8.53758388106397,4.94658107657142
"1533",1046,2,"CL7",1036,8.20111164444276,4.14462728671503
"1534",1060,2,"CL7",1050,8.9096406024431,4.53382463306171
"1535",1062,2,"CL7",1052,9.26747656334699,5.33844852939503
"1536",1065,2,"CL7",1055,8.01301211036892,4.49802736183946
"1537",1073,2,"CL7",1063,9.38395748813999,4.21044868799398
"1538",1075,2,"CL7",1065,8.21012440516427,3.81229579833976
"1539",1076,2,"CL7",1066,9.36734412078585,6.02938695727768
"1540",1080,2,"CL7",1069,9.43875003296289,2.92142043386685
"1541",1088,2,"CL7",1077,9.53387209732166,3.97048030199458
"1542",1090,2,"CL7",1079,8.24852912480022,5.8591412156836
"1543",1094,2,"CL7",1083,8.43836641087027,5.31883365809588
"1544",1099,2,"CL7",1088,8.93234456911382,4.05964812962606
"1545",1103,2,"CL7",1092,8.15794350710504,4.79471044514283
"1546",1109,2,"CL7",1098,9.39582359210772,4.68865247103513
"1547",1132,2,"CL7",1121,9.12281977444669,5.13794823622226
"1548",1137,2,"CL7",1125,8.80747188971528,5.04904240623777
"1549",1140,2,"CL7",1128,8.35960327084147,4.88462369434901
"1550",1147,2,"CL7",1135,8.85352256068954,3.82005371669513
"1551",1150,2,"CL7",1138,8.09009578318096,3.43890970250713
"1552",1155,2,"CL7",1143,8.74893963153771,4.88606292413041
"1553",1167,2,"CL7",1155,8.63408694288774,4.95501850066634
"1554",1174,2,"CL7",1162,8.73729211254422,5.86758130477662
"1555",1176,2,"CL7",1164,9.09683567117936,4.65842794367847
"1556",1180,2,"CL7",1168,8.11820704940578,5.57476405405596
"1557",1182,2,"CL7",1170,9.37568530456302,3.36365622015204
"1558",1194,2,"CL7",1182,8.70383871969025,5.64737074123985
"1559",1199,2,"CL7",1187,8.20849175174038,6.02865183952633
"1560",1207,2,"CL7",1195,8.64029538855022,3.6831290885825
"1561",1236,2,"CL7",1223,8.91476052739726,5.50353750746261
"1562",1237,2,"CL7",1224,8.90299966186122,3.970668995693
"1563",1240,2,"CL7",1227,8.04076899436758,4.6681585933198
"1564",1244,2,"CL7",1231,9.6614159913364,3.85947381043274
"1565",1256,2,"CL7",1242,8.50714285556274,4.78681306136324
"1566",1277,2,"CL7",1263,8.45254799792271,5.06229791078926
"1567",1314,2,"CL7",1299,8.30523682949259,4.42477705288535
"1568",1321,2,"CL7",1306,8.33423142973486,4.0063502553697
"1569",1323,2,"CL7",1308,8.61377528926248,5.1761887166162
"1570",1341,2,"CL7",1326,8.14525956651686,4.68623533392985
"1571",1344,2,"CL7",1329,8.37124213593193,6.39491381624401
"1572",1345,2,"CL7",1330,8.70018119275335,5.10246699846817
"1573",1348,2,"CL7",1333,8.4257355809274,3.90480879211573
"1574",1350,2,"CL7",1335,8.42420032456707,4.75259252429194
"1575",1356,2,"CL7",1341,8.03300949859667,3.59253011075364
"1576",1361,2,"CL7",1346,8.20794694104862,5.22304753754613
"1577",1363,2,"CL7",1348,8.12177741916107,5.54217858610622
"1578",1372,2,"CL7",1356,8.25816336153762,3.89566817215106
"1579",1379,2,"CL7",1363,8.16166045205628,5.85382164792658
"1580",1380,2,"CL7",1364,8.81269461292015,4.94282281131922
"1581",1390,2,"CL7",1374,8.14089846060785,3.68139228765458
"1582",1392,2,"CL7",1376,9.40475517645752,3.61257429861979
"1583",1396,2,"CL7",1380,8.14786712992395,5.71300104106939
"1584",1406,2,"CL7",1390,8.25244609024695,5.06367157385522
"1585",1410,2,"CL7",1394,9.16303909885817,5.07983307923586
"1586",1417,2,"CL7",1401,8.72534492491121,4.35864138336764
"1587",1418,2,"CL7",1402,8.66060065471097,4.59315583081169
"1588",1440,2,"CL7",1424,8.56025268087669,3.73074458254878
"1589",1446,2,"CL7",1430,8.90231952852887,5.09785733515576
"1590",1464,2,"CL7",1448,9.0300168178449,4.66009263548853
"1591",1466,2,"CL7",1450,8.96354429199674,4.5366210733292
"1592",1473,2,"CL7",1457,8.6195692580331,4.84629729517289
"1593",1477,2,"CL7",1461,8.01631789850341,4.01728648668429
"1594",1479,2,"CL7",1463,8.4040244933106,5.0859775066856
"1595",1482,2,"CL7",1466,8.14989054440242,4.62148170557071
"1596",1484,2,"CL7",1468,8.80477525886769,4.10861370914282
"1597",1485,2,"CL7",1469,8.36730010184162,3.21310642572553
"1598",1494,2,"CL7",1478,8.86474666090541,4.26513637287629
"1599",1495,2,"CL7",1479,9.24387185518498,4.33526932453211
"1600",1497,2,"CL7",1481,8.44677072711969,5.52220398935623
"1601",1501,2,"CL7",1485,8.80101783354071,3.48132116743339
"1602",1507,2,"CL7",1491,8.92572027356022,3.71837179130692
"1603",1512,2,"CL7",1496,8.69951474821019,5.19957379940918
"1604",1523,2,"CL7",1506,9.60904937558734,2.64299995616746
"1605",1526,2,"CL7",1509,8.26487826280175,5.39772351051737
"1606",1534,2,"CL7",1517,8.4848765899397,3.79152403543125
"1607",1535,2,"CL7",1518,8.67931204089267,5.16004784739511
"1608",1548,2,"CL7",1528,9.21880445038831,4.62514000548335
"1609",1551,2,"CL7",1531,9.47631350126575,3.00149093459135
"1610",1553,2,"CL7",1533,8.39117635083275,5.05792489476097
"1611",1561,2,"CL7",1541,9.43404376654891,4.6930951004586
"1612",1566,2,"CL7",1546,8.80956425335415,4.03792007533304
"1613",1576,2,"CL7",1556,8.4040244933106,5.1555132314235
"1614",1579,2,"CL7",1558,8.11252776347864,5.46771858386594
"1615",1592,2,"CL7",1570,8.12710918534638,4.87947963808763
"1616",1602,2,"CL7",1580,8.01035958891978,4.52673475169756
"1617",1606,2,"CL7",1584,8.69332898912311,5.3161936905952
"1618",1608,2,"CL7",1586,8.51137630609467,3.9595229544469
"1619",1616,2,"CL7",1594,9.3379417165699,3.94046768621827
"1620",1621,2,"CL7",1599,8.81581520390635,3.25013868560031
"1621",1626,2,"CL7",1604,8.60337088765729,5.27379434965925
"1622",1629,2,"CL7",1607,8.83185793519791,5.51051673953945
"1623",1658,2,"CL7",1635,8.12740456269308,5.0124980982654
"1624",1670,2,"CL7",1647,8.34307787116938,3.86281975905201
"1625",1676,2,"CL7",1653,8.20248244657654,5.25926748814167
"1626",1677,2,"CL7",1654,9.46304272553194,2.92649665414186
"1627",1678,2,"CL7",1655,8.37262974022488,4.91703461445686
"1628",1685,2,"CL7",1661,8.46947245520483,3.39562985239423
"1629",1689,2,"CL7",1665,9.03978927078114,5.49506580133816
"1630",1690,2,"CL7",1666,8.33038156934942,4.57900886036332
"1631",1692,2,"CL7",1668,8.73681053295389,3.88068278439794
"1632",1693,2,"CL7",1669,8.31016902198191,4.77594729660444
"1633",1695,2,"CL7",1671,8.5131851700187,5.10692467063397
"1634",1700,2,"CL7",1676,9.17771386914909,2.92440837717758
"1635",1714,2,"CL7",1690,8.21959545417708,4.46165802073551
"1636",1718,2,"CL7",1694,8.33973976601914,4.02828164650528
"1637",1731,2,"CL7",1707,8.91233856711755,5.5473557922267
"1638",1735,2,"CL7",1711,8.57319538153152,3.7253789582543
"1639",1736,2,"CL7",1712,8.41759382619348,4.12946229357194
"1640",1738,2,"CL7",1714,8.15708378502887,4.78133992719065
"1641",1748,2,"CL7",1724,8.51137630609467,4.51329485670872
"1642",1753,2,"CL7",1729,8.13505390861157,4.99643371596934
"1643",1768,2,"CL7",1744,8.27154837475551,4.96741155693589
"1644",1770,2,"CL7",1746,8.34260168068419,4.61179264819809
"1645",1771,2,"CL7",1747,8.1892445257359,4.09674774296869
"1646",1772,2,"CL7",1748,8.60630236648801,4.44939970493253
"1647",1786,2,"CL7",1762,9.06438931649188,3.76324051851568
"1648",1791,2,"CL7",1767,8.158802490694,5.5687060179108
"1649",1793,2,"CL7",1769,9.33158407926155,4.67529614431629
"1650",1795,2,"CL7",1771,9.26331225674229,4.82976261133721
"1651",1,3,"CL5",2,3.68887945411394,8.21575020371442
"1652",44,3,"CL5",43,2.07944154167984,9.18718688682127
"1653",54,3,"CL5",52,3.29583686600433,7.76571043382919
"1654",85,3,"CL5",83,3.91202300542815,8.77493138749495
"1655",152,3,"CL5",150,1.09861228866811,8.61250337122056
"1656",192,3,"CL5",190,2.77258872223978,8.90923527919226
"1657",251,3,"CL5",249,4.20469261939097,8.36722033945994
"1658",255,3,"CL5",253,1.6094379124341,8.88461023188687
"1659",279,3,"CL5",276,3.55534806148941,9.20143224070002
"1660",291,3,"CL5",288,4.49980967033027,8.78126027876527
"1661",304,3,"CL5",301,0.693147180559945,7.99547512648382
"1662",320,3,"CL5",317,2.77258872223978,9.2145626954094
"1663",330,3,"CL5",327,2.99573227355399,8.15478757276852
"1664",334,3,"CL5",331,4.07753744390572,9.9680922791227
"1665",340,3,"CL5",337,2.484906649788,7.74630066223144
"1666",370,3,"CL5",367,5.27811465923052,8.54771348886532
"1667",389,3,"CL5",385,1.94591014905531,9.59170792851504
"1668",427,3,"CL5",423,2.77258872223978,8.69795102623401
"1669",433,3,"CL5",429,5.63121178182137,8.13782647366141
"1670",435,3,"CL5",431,4.23410650459726,8.61824181551869
"1671",495,3,"CL5",490,3.09104245335832,8.20146075422387
"1672",497,3,"CL5",492,3.55534806148941,7.96318167020065
"1673",501,3,"CL5",496,3.36729582998647,8.12542692765807
"1674",506,3,"CL5",501,2.99573227355399,9.1502983928905
"1675",536,3,"CL5",531,2.484906649788,9.92412724767756
"1676",584,3,"CL5",578,4.92725368515721,7.78994353943897
"1677",592,3,"CL5",586,5.29831736654804,7.94541726780648
"1678",599,3,"CL5",593,1.09861228866811,8.11272758365115
"1679",609,3,"CL5",603,4.60517018598809,7.93629911793636
"1680",617,3,"CL5",611,1.09861228866811,7.82404601085629
"1681",632,3,"CL5",626,0,8.51719319141624
"1682",682,3,"CL5",676,3.04452243772342,7.83823064584261
"1683",689,3,"CL5",683,1.09861228866811,8.80522520263231
"1684",715,3,"CL5",709,2.07944154167984,7.85117467824454
"1685",728,3,"CL5",722,5.12989871492307,8.19446629005152
"1686",767,3,"CL5",761,3.89182029811063,8.31824436869556
"1687",770,3,"CL5",763,1.94591014905531,8.06643180838841
"1688",771,3,"CL5",764,2.70805020110221,8.41884506840582
"1689",793,3,"CL5",786,2.63905732961526,8.12626476898629
"1690",800,3,"CL5",793,3.78418963391826,8.29052069341281
"1691",846,3,"CL5",838,2.56494935746154,8.90975489468226
"1692",860,3,"CL5",852,3.25809653802148,8.34128181468812
"1693",871,3,"CL5",863,2.56494935746154,8.65962714607188
"1694",876,3,"CL5",868,2.07944154167984,8.20828748251283
"1695",879,3,"CL5",871,5.03695260241363,8.27872172659547
"1696",974,3,"CL5",965,4.23410650459726,7.81750291227786
"1697",982,3,"CL5",973,0.693147180559945,8.45051905814825
"1698",1009,3,"CL5",999,3.25809653802148,7.95423721586999
"1699",1045,3,"CL5",1035,3.29583686600433,7.95103754663389
"1700",1053,3,"CL5",1043,3.13549421592915,9.08705691059071
"1701",1057,3,"CL5",1047,3.80666248977032,8.39102005710863
"1702",1085,3,"CL5",1074,3.73766961828337,7.99519426706336
"1703",1115,3,"CL5",1104,3.13549421592915,8.06474584906947
"1704",1129,3,"CL5",1118,1.94591014905531,7.9373746961633
"1705",1143,3,"CL5",1131,4.38202663467388,8.36661155164831
"1706",1156,3,"CL5",1144,5.3890717298165,8.24457156814828
"1707",1231,3,"CL5",1218,1.94591014905531,7.94499862126383
"1708",1254,3,"CL5",1240,2.63905732961526,7.92389134582601
"1709",1269,3,"CL5",1255,3.09104245335832,8.17668555075351
"1710",1273,3,"CL5",1259,2.484906649788,9.38569325948202
"1711",1276,3,"CL5",1262,6.31896811374643,8.07294792173369
"1712",1279,3,"CL5",1265,3.46573590279973,7.90907626004087
"1713",1281,3,"CL5",1267,3.8286413964891,8.06244649407362
"1714",1326,3,"CL5",1311,6.13988455222626,7.84177583553753
"1715",1335,3,"CL5",1320,3.98898404656427,7.81826637794887
"1716",1336,3,"CL5",1321,2.63905732961526,7.95062831440771
"1717",1354,3,"CL5",1339,0.693147180559945,8.63497622707262
"1718",1355,3,"CL5",1340,4.7361984483945,8.67678169104848
"1719",1386,3,"CL5",1370,1.79175946922805,7.82070710960416
"1720",1412,3,"CL5",1396,1.79175946922805,8.51134277773136
"1721",1451,3,"CL5",1435,2.70805020110221,8.06043478893105
"1722",1504,3,"CL5",1488,5.09375020080676,7.84316995248568
"1723",1509,3,"CL5",1493,2.94443897916644,7.96127844091966
"1724",1530,3,"CL5",1513,0,7.91935619066062
"1725",1539,3,"CL5",1521,1.94591014905531,8.43381158247719
"1726",1563,3,"CL5",1543,3.36729582998647,8.32698405759167
"1727",1567,3,"CL5",1547,4.969813299576,8.01208268666796
"1728",1605,3,"CL5",1583,0,7.82404601085629
"1729",1625,3,"CL5",1603,2.19722457733622,7.83509584705167
"1730",1650,3,"CL5",1627,4.04305126783455,8.89556954361917
"1731",1655,3,"CL5",1632,1.94591014905531,8.30293858751573
"1732",1657,3,"CL5",1634,4.47733681447821,7.9111823800474
"1733",1663,3,"CL5",1640,2.83321334405622,8.0657457382396
"1734",1669,3,"CL5",1646,5.64544689764324,7.84558481459613
"1735",1684,3,"CL5",1660,1.79175946922805,8.82173238093444
"1736",1701,3,"CL5",1677,2.19722457733622,8.40688217060352
"1737",1705,3,"CL5",1681,3.36729582998647,8.85607631261832
"1738",1734,3,"CL5",1710,3.04452243772342,8.34567026186338
"1739",1740,3,"CL5",1716,3.2188758248682,8.64358616605244
"1740",1760,3,"CL5",1736,4.57471097850338,8.78417800971094
"1741",1765,3,"CL5",1741,4.79579054559674,7.84274610219085
"1742",1783,3,"CL5",1759,3.43398720448515,8.42359122920712
"1743",0,4,"CL6",1,11.1385665050355,4.33223658694996
"1744",2,4,"CL6",3,9.73085886771307,4.56402379794128
"1745",65,4,"CL6",63,9.74928687145883,4.40131282422728
"1746",105,4,"CL6",103,10.4930226879724,4.4181230648459
"1747",126,4,"CL6",124,9.7072293300033,3.95899088420555
"1748",161,4,"CL6",159,10.2098687024204,5.2612140273755
"1749",221,4,"CL6",219,10.3548497550313,4.3822355497746
"1750",234,4,"CL6",232,9.84251599554464,3.99507498572324
"1751",236,4,"CL6",234,9.80062391707689,4.6951025720738
"1752",285,4,"CL6",282,9.79873796133706,4.04139886554498
"1753",293,4,"CL6",290,9.91591007253469,4.72720512963633
"1754",323,4,"CL6",320,10.1354322598034,3.62064459191713
"1755",356,4,"CL6",353,10.0309128407914,3.19834068181025
"1756",428,4,"CL6",424,10.4128621240348,3.67435660015775
"1757",526,4,"CL6",521,10.0706531694409,3.91342647883843
"1758",528,4,"CL6",523,9.81634889471936,3.68151922793128
"1759",555,4,"CL6",550,10.0864339140989,3.73295710512464
"1760",753,4,"CL6",747,10.5794377082676,5.4846874889541
"1761",917,4,"CL6",908,9.76163592829589,4.30177557196573
"1762",942,4,"CL6",933,10.0807546905828,3.71102346863917
"1763",1024,4,"CL6",1014,9.7319278783862,5.28664296766833
"1764",1038,4,"CL6",1028,10.1540127805916,3.1873286846033
"1765",1044,4,"CL6",1034,9.75027809628562,4.56793982133645
"1766",1161,4,"CL6",1149,9.75550944976463,4.07459903805051
"1767",1209,4,"CL6",1197,9.86381073538323,5.00636126864808
"1768",1342,4,"CL6",1327,10.4143631750522,5.38920349538161
"1769",1366,4,"CL6",1351,10.1244687676857,4.04495813276935
"1770",1487,4,"CL6",1471,9.74677526124859,3.28868509692417
"1771",1575,4,"CL6",1555,9.95351504613578,3.38716424828944
"1772",1667,4,"CL6",1644,9.79517824902928,3.26541610199601
"1773",1716,4,"CL6",1692,10.1164999566509,4.09850994960496
"1774",847,5,"CL16",839,0.693147180559945,10.7995755770928
"1775",1600,5,"CL16",1578,0.693147180559945,10.963878628384
