store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,mean_install,count_install_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,Prin10
1091,4,CL9,1080,297,214.22895623,10.437710438,0,0,0.3367003367,37.71043771,34.68013468,0.0101010101,0.0033670034,-2.434009558,1.4335131917,-0.083606969,-0.137262522,-0.109230064,-0.179752888,-0.08846201,-0.19937031,-0.013907138,0.0014752032
1094,4,CL9,1083,4621,204.14563947,9.326985501,0,0,0.2380437135,28.868210344,38.519800909,0.0012984203,0.0004328068,-2.463453086,1.3108547452,0.4910628706,0.3452573534,0.5656737815,0.1844423664,0.1436296017,-0.645096251,-0.029694607,-0.130027949
1096,4,CL9,1085,705,632.46099291,7.3758865248,0.2836879433,10.780141844,24.822695035,30.070921986,14.468085106,0.0822695035,0.029787234,-0.777873333,0.5260275612,0.0231439749,-0.503747187,-0.034417679,0.2386496942,0.1243883433,0.2503763941,0.0165433731,-0.089428537
1097,4,CL9,1086,1910,76.547643979,16.64921466,1.780104712,4.6073298429,12.722513089,26.282722513,29.057591623,0.0031413613,0.0010471204,-2.136720256,1.4285868486,0.8843498066,-0.39471653,0.178809586,0.3183822722,-0.062390671,0.5908331147,0.0313158311,0.0821253044
1099,4,CL9,1088,7573,57.953915225,8.8076059686,4.8857784233,6.8136801796,27.135877459,33.44777499,12.372903737,0,0,-1.036033272,0.0065780343,0.7688375017,0.8067321518,0.4359599196,1.151541549,0.1027076632,0.4761071796,0.0537857499,0.0168350003
1108,4,CL9,1097,215,906.93953488,14.418604651,0,0.9302325581,0,2.7906976744,69.302325581,0.1953488372,0.0558139535,-2.884146158,3.2390716595,1.5021199519,-1.012899725,0.3974243315,-0.085258017,0.0479651499,-1.609812302,-0.112823787,0.370411613
1113,4,CL9,1102,174,125.32183908,8.0459770115,0,0.5747126437,8.6206896552,45.402298851,24.137931034,0,0,-1.951647042,0.828365099,-0.545287998,-0.073505711,-0.255133995,0.0092591124,-0.088418429,0.0847530155,0.0255313979,0.0098658535
1139,4,CL9,1127,358,173.31005587,34.916201117,6.4245810056,0.2793296089,0,10.61452514,32.960893855,0,0,-3.179462639,3.0257253806,2.5128108806,-0.784078298,-0.136898908,0.2707436423,-0.385008042,2.2253793142,0.0159395518,-0.134911833
1163,4,CL9,1151,110,1048.3636364,37.272727273,0,0,0,0.9090909091,44.545454545,0,0,-3.55943557,3.6866819216,2.5415459326,-1.53961403,0.5563036937,0.1038947312,0.29557777,1.8789722374,0.0783932651,-0.11360858
1178,4,CL9,1166,2589,22.004248745,6.8752414059,2.742371572,7.4932406334,24.835843955,35.148706064,14.638856701,0,0,-1.047429585,0.179924161,0.1502174608,0.0011991155,-0.091025491,0.5690006639,-0.061653807,0.2346847222,0.0598055544,0.0158265183
1185,4,CL9,1173,48,781.25,2.0833333333,0,0,0,25,47.916666667,0,0,-2.206796376,1.4716550757,0.0440755133,-0.263315314,-0.243889898,-0.26434987,0.1206930353,-1.831720205,-0.005862182,-0.050546075
1188,4,CL9,1176,278,189.42446043,21.582733813,0,0.7194244604,1.0791366906,13.309352518,44.604316547,0,0,-2.994055924,2.4948040261,1.3900547681,-0.980082238,0.3093582462,-0.014998258,-0.04054028,0.3067698552,0.0053782925,-0.047569759
1190,4,CL9,1178,592,179.78885135,30.574324324,0.8445945946,0,0.3378378378,10.97972973,43.581081081,0,0,-3.397859993,3.0239663436,1.9712224508,-1.108250155,0.4441653924,0.1211477622,-0.063315154,1.3114278492,0.0190445945,0.016865439
1197,4,CL9,1185,416,159.65144231,0.2403846154,0,0,0.2403846154,39.423076923,33.894230769,0,0,-1.952351706,0.7601002314,-0.631704008,0.1532855899,-0.307383501,-0.266995078,-0.111163166,-1.284272559,-0.031308598,-0.182566152
1199,4,CL9,1187,3672,415.15495643,2.5871459695,0,0,0.1633986928,38.970588235,40.277777778,0.0078976035,0.0024509804,-2.241461144,0.9797842834,-0.229769864,0.5786652708,0.2202578798,0.0123582267,0.1484360672,-1.309384599,-0.031099883,0.0643050471
1200,4,CL9,1188,965,127.90051813,15.544041451,0,0,0,18.031088083,49.015544041,0,0,-2.921497116,2.2005328808,1.0120450953,-0.639389462,0.2807450658,-0.0293732,-0.045207806,-0.484063918,-0.01699843,0.0658886886
1208,4,CL9,1196,286,1624.0384615,6.2937062937,0,0,0.3496503497,13.636363636,58.041958042,0.3251748252,0.0979020979,-2.010903598,2.7138922024,0.5361721474,-0.426387766,0.1306620142,-0.147386063,0.1626044776,-1.918764386,-0.189584889,0.102599126
1214,4,CL9,1202,712,259.45646067,2.5280898876,0,2.9494382022,6.8820224719,33.56741573,33.707865169,0,0,-1.802561584,0.8230955679,-0.253120397,-0.111736364,-0.156516803,-0.104078004,-0.01345675,-1.078422307,-9.578058E-6,-0.066793642
1221,4,CL9,1208,25,1806,32,0,0,0,8,40,0.28,0.12,-2.650257682,3.8882751054,1.7750824971,-1.065747575,0.5371619489,0.0552838509,0.2421815673,1.5805452308,-0.279738398,-0.165497055
1227,4,CL9,1214,222,554.03153153,21.171171171,2.2522522523,0,3.6036036036,17.567567568,36.036036036,0.0630630631,0.0225225225,-2.543527797,2.3723357349,1.2585096895,-0.67877185,-0.009979644,0.1275792766,-0.092648671,0.6716589675,-0.030024506,-0.1342198
1252,4,CL9,1239,1126,150.80728242,7.0159857904,0.1776198934,9.325044405,10.035523979,33.570159858,29.484902309,0,0,-1.737933016,0.8235220939,0.0793072824,-0.202531751,0.0414249752,-0.15272438,-0.017597485,-0.381541145,0.0128760004,0.1096210252
1255,4,CL9,1241,1245,188.65060241,13.172690763,0,0,0.4016064257,10.763052209,56.385542169,0,0,-2.922687144,2.3000691703,1.2274815421,-0.732892388,0.3482412956,0.0066816084,0.0002670068,-1.144209276,-0.025073916,0.0906634571
1261,4,CL9,1247,480,615.17708333,33.75,0.2083333333,0,0,4.375,48.75,0.0229166667,0.0104166667,-3.552428113,3.5256437341,2.3181553614,-1.357323879,0.5913608371,0.1210999476,0.1115414144,1.3679802406,0.0100435528,0.060128936
1274,4,CL9,1260,335,846.79701493,14.626865672,0,0,0,5.3731343284,64.179104478,0,0,-3.070394047,2.792301378,1.4862873803,-0.9981993,0.2349054175,-0.072266454,0.2052929005,-1.355035154,0.0096614159,0.2357809118
1275,4,CL9,1261,25,1728.2,36,0,0,4,0,52,0,0,-3.531372731,3.893284891,2.5707294989,-1.611638781,0.4812679789,0.1957552168,0.5664376724,1.4469820904,0.1254495449,0.1902642888
1276,4,CL9,1262,555,3206.5405405,25.585585586,1.0810810811,0,0.1801801802,7.027027027,52.792792793,0.0378378378,0.0054054054,-2.949674283,3.5532458451,1.9246960051,-0.859437064,0.0385511206,-0.012633895,1.0077308478,0.3468372269,0.1707724409,0.1316014602
1277,4,CL9,1263,4687,157.95306166,22.039684233,0.3413697461,0,0.0213356091,18.263281417,43.225944101,0,0,-3.115529819,2.2602924247,1.5435733854,-0.161022005,0.881050562,0.3362942883,0.1430640266,0.4357566502,-0.010862583,0.0038026739
1286,4,CL9,1272,2236,23.411449016,9.2128801431,5.366726297,9.481216458,18.425760286,31.127012522,17.128801431,0,0,-1.213925863,0.4846163349,0.6318403629,0.1213304985,-0.319324971,0.3693211788,-0.248938553,0.340543545,0.029313823,-0.0009107
1300,4,CL9,1286,744,183.71908602,6.0483870968,0,0,0.4032258065,25.940860215,44.758064516,0,0,-2.39940273,1.4794738776,0.227876971,-0.269089784,-0.013222493,-0.143164632,-0.05784955,-1.259346789,-0.028005706,-0.047489801
1306,4,CL9,1292,893,225.81522956,11.646136618,0.1119820829,11.982082867,23.628219485,28.89137738,18.141097424,0.0537513998,0.0179171333,-1.187800387,0.7539192031,0.3500945819,-0.652459541,0.1557709901,0.2190833752,0.028946185,0.5635947551,0.0350285454,0.0826846094
1310,4,CL9,1295,136,1128.3455882,10.294117647,0,0,0.7352941176,30.882352941,44.852941176,0.0441176471,0.0147058824,-2.464726985,1.9604079746,0.194212035,-0.275363879,-0.128324058,-0.185075521,0.2199390785,-0.706344136,0.0001084314,0.1792117138
1317,4,CL9,1302,1159,133.84814495,3.9689387403,0,0,0.086281277,32.700603969,41.932700604,0,0,-2.306732676,1.2088337101,-0.098651195,0.0003175509,-0.04334801,-0.155814846,-0.067388228,-1.287769425,-0.033446172,-0.015417487
1319,4,CL9,1304,202,96.54950495,0.495049505,0,6.4356435644,17.326732673,31.188118812,34.653465347,0,0,-1.446392274,0.5809370467,-0.233218894,-0.434049317,-0.182665479,0.0578973745,-0.04129693,-1.328432995,0.0259150561,0.2015807323
1324,4,CL9,1309,2857,149.97759888,24.11620581,0,0,0.0350017501,21.771088554,40.427021351,0,0,-3.162387586,2.3687729563,1.3520310236,-0.428631712,0.6572928204,0.1858268458,0.0645999547,0.8450486582,0.0033057162,0.0349756732
1326,4,CL9,1311,464,2544.7198276,11.422413793,0,0,0,15.086206897,45.474137931,0.4935344828,0.088362069,-1.759775259,2.8904175379,0.5987528061,-0.319644308,0.1222510777,-0.144417582,0.4324181258,-0.838760481,0.0843541917,-0.206364613
1332,4,CL9,1317,236,957.94491525,33.050847458,0.4237288136,0.4237288136,2.1186440678,6.7796610169,45.762711864,0.0550847458,0.0127118644,-3.33504373,3.4544894648,2.1707377348,-1.308312413,0.4696765711,0.1347668895,0.2002461055,1.4531374459,0.0551955597,0.0739925029
1337,4,CL9,1322,2711,129.28476577,15.935079307,3.1353744006,7.5617853191,9.0003688676,28.218369605,26.89044633,0,0,-2.055592143,1.2872765066,0.973039522,-0.027605606,0.1378444546,0.1811262054,-0.096786287,0.6213179062,0.0141092722,0.0577451667
1343,4,CL9,1328,2806,58.873841768,6.022808268,0.0356379187,2.2808267997,13.435495367,34.960798289,30.042765502,0,0,-1.8203652,0.7276944118,-0.027497643,0.023738403,0.2091531212,0.333082574,0.055089549,-0.529238484,0.0190492171,0.0534428788
1345,4,CL9,1330,6004,164.42704863,19.703530979,0.0333111259,0,0.1165889407,22.768154564,40.023317788,0.0006662225,0.0003331113,-2.977382139,1.9418219726,1.3127268833,0.1811686462,1.0160793181,0.4036369204,0.2196963062,0.352164946,-0.016547288,-0.040363452
1352,4,CL9,1337,589,154.59083192,18.166383701,0,0,0,20.373514431,46.010186757,0,0,-2.983136341,2.2822553746,1.0079917997,-0.692465575,0.2453460005,-0.045766073,-0.054109449,-0.035852693,-0.005904559,0.0760546792
1357,4,CL9,1342,1105,218.64162896,3.1674208145,0,0.0904977376,0,28.959276018,46.244343891,0.0018099548,0.0009049774,-2.333875884,1.3236015006,0.0237601469,-0.079446559,-0.030656534,-0.163588261,-0.037145362,-1.599335143,-0.037731986,0.0187625359
1360,4,CL9,1345,2017,156.58254834,3.0242935052,0,0.0991571641,4.1150223104,47.59543877,30.490827962,0.0009915716,0.0004957858,-2.020723707,0.6621366808,-0.691517037,0.437644903,-0.081139174,-0.015664566,-0.015176538,-0.725210746,-0.010786467,0.0643595706
1361,4,CL9,1346,3670,185.4986376,34.005449591,0.5177111717,0,0.8991825613,12.915531335,40.38147139,0.0046321526,0.0013623978,-3.525160737,2.9849673091,2.2232508739,-0.694993262,0.9695705409,0.4042215246,0.1139402984,1.8184314408,0.0197372214,0.0263274747
1368,4,CL9,1353,1030,332.80291262,13.203883495,0.0970873786,0.1941747573,1.8446601942,35.825242718,34.951456311,0.0029126214,0.0009708738,-2.527465469,1.5733500174,0.1817812805,-0.149222938,0.0379824427,-0.051865536,0.0085673393,0.070051228,0.007473795,0.0573718144
1373,4,CL9,1357,2129,200.10192579,26.679192109,2.2076092062,0,0.3757632691,25.786754345,32.127759512,0.0037576327,0.0009394082,-3.020001394,2.3212115058,1.3828211688,-0.314727709,0.3014995261,0.2051155778,-0.080880168,1.5291285344,0.0129830114,-0.029938743
1393,4,CL9,1377,136,1770.2205882,22.058823529,0,0,0,14.705882353,44.852941176,0.1102941176,0.0367647059,-2.707566742,2.9983993065,1.2629782339,-0.792997439,0.1764644989,-0.073978334,0.419053633,0.3723954706,-0.007992154,-0.031751125
1394,4,CL9,1378,667,152.65817091,8.6956521739,0,11.094452774,9.2953523238,32.983508246,22.488755622,0,0,-1.597152245,0.7444231405,0.1009458574,-0.287869875,0.0161202327,-0.26923233,-0.034927963,0.0796790197,0.0168773722,-0.092511512
1398,4,CL9,1382,67,336.26865672,29.850746269,0,0,4.4776119403,5.9701492537,40.298507463,0.0895522388,0.0298507463,-2.993570631,3.0781990748,1.9146165884,-1.358102092,0.5129968296,0.200947823,-0.0501731,1.301979308,-0.034406415,-0.157010642
1407,4,CL9,1391,486,1634.8251029,23.04526749,0,0,0,7.4074074074,50,0.0843621399,0.024691358,-2.894144283,3.1521206595,1.6499553474,-0.963596569,0.3081694359,-0.015005056,0.4278422814,0.1704984924,0.0216488544,-0.030395973
1411,4,CL9,1395,566,562.47349823,13.074204947,0,0.1766784452,0,10.600706714,60.070671378,0.0247349823,0.0088339223,-2.930041136,2.5357298499,1.2003057054,-0.808816253,0.242542064,-0.075760879,0.0782683353,-1.293820451,-0.030984908,0.2075986756
1414,4,CL9,1398,602,126.27906977,5.1495016611,0,0,1.6611295681,43.189368771,28.405315615,0,0,-2.058549366,0.8494493879,-0.556294877,0.1400625083,-0.228361206,-0.175132761,-0.104847038,-0.464435761,-0.012626016,-0.141791069
1419,4,CL9,1403,2058,224.98104956,7.6773566569,0.1943634597,0.1457725948,1.5549076774,44.07191448,30.272108844,0.0038872692,0.0019436346,-2.237944114,1.0019471101,-0.333615496,0.338078516,0.0093381527,-0.041933163,-0.005977636,-0.255143117,-0.014186996,-0.001088848
1420,4,CL9,1404,1568,199.57716837,14.030612245,0.318877551,0,0.8928571429,28.635204082,37.755102041,0.0019132653,0.0006377551,-2.61303824,1.7111722754,0.5405632245,-0.223579279,0.1794681527,0.0074249506,-0.020641739,-0.060570947,-0.007886702,-0.042417505
1427,4,CL9,1411,1657,219.68617984,12.492456246,0,0,0,21.424260712,46.288473144,0.0030175015,0.0012070006,-2.722087556,1.9096644324,0.7672532708,-0.369219784,0.2791310325,-0.012988143,0.0112191714,-0.675253769,-0.022316845,0.0011230068
1450,4,CL9,1434,176,227.55681818,5.6818181818,0,0.5681818182,1.7045454545,26.136363636,51.704545455,0,0,-2.530078273,1.6578680537,0.2403735892,-0.403935039,-0.069104249,-0.170373227,-0.059753069,-1.557111647,-0.022080161,0.2350634994
1454,4,CL9,1438,748,156.79278075,5.8823529412,0.1336898396,0,0,26.069518717,47.326203209,0,0,-2.473176828,1.538728598,0.2501310642,-0.258928565,-0.015735723,-0.151720894,-0.075902087,-1.377249086,-0.032646233,0.0344054825
1455,4,CL9,1439,505,246.00990099,10.891089109,0,0.7920792079,1.1881188119,56.237623762,19.207920792,0.0138613861,0.0059405941,-2.174942269,0.9031444568,-0.804083843,0.3324912905,-0.248228022,-0.218012198,-0.090601167,0.729817581,-0.003860591,0.0065844525
1459,4,CL9,1443,1547,100.83128636,15.319974144,10.277957337,12.540400776,17.776341306,20.103425986,16.354234001,0,0,-1.199803319,0.931869743,1.6744386885,0.0238343227,-0.727276001,0.399599949,-0.509180901,0.9243542022,0.0259941382,-0.01751061
1469,4,CL9,1453,50,246.4,6,0,0,0,38,42,0,0,-2.438919996,1.3690220521,-0.251776606,-0.097196314,-0.211342346,-0.249559197,-0.083955078,-0.975335307,-0.016484396,0.1654201076
1471,4,CL9,1455,704,978.10085227,21.732954545,4.2613636364,4.5454545455,6.6761363636,22.017045455,28.835227273,0.078125,0.0269886364,-2.154953441,2.167096086,1.3227100105,-0.37427173,-0.188035457,0.1339691777,-0.024900451,1.1105203186,-0.008763327,-0.019917316
1475,4,CL9,1459,446,240.31165919,3.8116591928,0,0,0,21.524663677,47.533632287,0.0134529148,0.0044843049,-2.297168406,1.5011376896,0.2632275072,-0.349270166,-0.05638547,-0.186501572,-0.065809267,-1.679902197,-0.046095983,-0.120808241
1479,4,CL9,1463,4465,161.73796193,16.326987682,0.0671892497,0,0,27.413213886,38.835386338,0,0,-2.810772089,1.7487380386,0.8805716767,0.1315356348,0.6874479142,0.2326806525,0.1288637192,0.1040080613,-0.016046684,-0.024712558
1481,4,CL9,1465,596,208.26006711,0.8389261745,0,0,2.3489932886,36.409395973,38.255033557,0,0,-2.027190618,0.911123736,-0.447967466,0.0412468024,-0.23408597,-0.171139691,-0.066504352,-1.427227918,-0.022596504,-0.049547421
1485,4,CL9,1469,4304,24.856180297,12.82527881,4.8327137546,5.9479553903,16.682156134,31.342936803,19.818773234,0,0,-1.60874673,0.737569658,0.8631785634,0.3460936509,0.0779491384,0.6263017198,-0.11778448,0.6010614046,0.0271230787,0.0242565105
1493,4,CL9,1477,127,912.63779528,14.173228346,0,0,0,20.472440945,47.244094488,1.0236220472,0.1653543307,-1.701577835,3.3815258942,0.3380663867,-0.305960263,0.5822703488,-0.069157467,-0.566859635,-0.528899642,0.0806434653,0.0570849797
1499,4,CL9,1483,297,926.51515152,14.814814815,0,0,0,11.447811448,56.902356902,0.0269360269,0.0101010101,-2.884995003,2.6292488669,1.2013702325,-0.827215722,0.1736401637,-0.092048969,0.195634154,-0.9600858,-0.009526122,0.1511400913
1501,4,CL9,1485,6641,32.502635145,13.898509261,7.0471314561,7.423580786,15.539828339,28.293931637,17.843698238,0,0,-1.54530802,0.6602851427,1.351079757,0.8103508821,0.2302734318,0.8050892815,-0.120357335,0.7400868856,0.0099333937,-0.043296373
1502,4,CL9,1486,567,191.59964727,11.816578483,0,2.9982363316,0,21.51675485,45.855379189,0,0,-2.616368535,1.8595458683,0.7076654532,-0.523540046,0.1396189542,-0.215443363,-0.051448229,-0.710041333,-0.019808862,0.0488848344
1512,4,CL9,1496,6000,181.195,15.566666667,0,0.0166666667,0.6333333333,31.4,35.233333333,0.0313333333,0.0093333333,-2.675704608,1.5513590757,0.7553360243,0.4806396441,0.8824671612,0.3596306261,0.1853941296,0.2049554848,-0.037164577,-0.044962697
1515,4,CL9,1499,262,722.55725191,13.740458015,0,0,0.7633587786,10.687022901,56.870229008,0.1297709924,0.0419847328,-2.685626759,2.6937295205,1.1091511786,-0.813670476,0.2546153738,-0.056560932,0.0244727193,-1.087078268,-0.098146363,0.1327143472
1526,4,CL9,1509,3885,220.9029601,1.4157014157,0,3.3462033462,3.3976833977,34.877734878,35.546975547,0.0048906049,0.001029601,-1.913237211,0.681095689,-0.117403892,0.4890470911,0.2930049312,0.0178357559,0.1091080316,-1.29514452,-0.029920956,-0.070218434
1537,4,CL9,1519,20,234.45,5,5,0,0,35,45,0,0,-2.327641538,1.4267493549,0.2095813139,0.2092999951,-0.72763738,-0.111788722,-0.361715728,-1.232470492,-0.035970838,0.2944800855
1558,4,CL9,1538,127,625.51181102,10.236220472,0,0,0,10.236220472,60.62992126,0,0,-2.830759496,2.3735987345,1.0630375388,-0.825340678,0.0982894962,-0.134816735,0.1002274284,-1.634485795,-0.008019105,0.1566494267
1565,4,CL9,1545,794,230.72544081,16.498740554,0.1259445844,0,0.6297229219,14.735516373,52.01511335,0.0025188917,0.0012594458,-2.98262513,2.3855296894,1.1927777893,-0.766301198,0.2866806124,-0.003951393,-0.016552248,-0.538397611,-0.013848009,0.1195984168
1572,4,CL9,1552,317,239.84542587,7.2555205047,0,0,0,32.807570978,40.694006309,0,0,-2.413078192,1.4294092658,-0.01068031,-0.186961365,-0.120897222,-0.202928403,-0.067331096,-0.862431803,-0.017197498,0.0080342228
1578,4,CL9,1557,2299,97.185297956,4.1757285776,0,0,0,21.87907786,51.935624184,0,0,-2.504059124,1.5063144981,0.4449213485,-0.106420519,0.2457144428,-0.028429304,-0.008068576,-1.824823939,-0.048338386,0.0436161904
1586,4,CL9,1564,850,675.87058824,40.941176471,0.3529411765,0.4705882353,0.4705882353,1.2941176471,46.235294118,0.0188235294,0.0047058824,-3.798228905,3.8689670046,2.8011932632,-1.520108461,0.7676424741,0.2190243034,0.1698598051,2.2241639442,0.0565718622,0.0576472975
1606,4,CL9,1584,5963,203.60741238,1.7608586282,0,0,2.2639610934,42.931410364,34.479288949,0.0040248197,0.0015093074,-2.097933553,0.5743900323,-0.298873216,0.998060935,0.5100998935,0.2522802116,0.1938731356,-1.134353089,-0.037756075,0.0011507893
1614,4,CL9,1592,30,1990,13.333333333,0,3.3333333333,0,10,53.333333333,0.1,0.0333333333,-2.389700049,2.7203267146,1.129199614,-0.737106465,0.0629970926,-0.271283017,0.5011758779,-0.987167105,-0.014560599,0.0447289222
1621,4,CL9,1599,6740,25.793916914,15.786350148,5.1928783383,6.9287833828,15.652818991,27.403560831,20.949554896,0,0,-1.76847416,0.8567792249,1.3583837504,0.6088139602,0.4924794067,0.8036266258,-0.00994972,0.8083031862,0.0180284104,0.0213489466
1622,4,CL9,1600,104,491.84615385,14.423076923,0,0,0,12.5,59.615384615,0.0673076923,0.0288461538,-2.929194171,2.6940456694,1.1294038819,-0.853171632,0.2351670394,-0.089416865,-0.020630887,-1.092979347,-0.098190161,0.26837134
1628,4,CL9,1606,620,138.5016129,9.6774193548,0,0,0.1612903226,41.612903226,30.64516129,0,0,-2.356534544,1.2093296086,-0.260612595,0.0250656934,-0.119441982,-0.177095566,-0.09781732,-0.073756172,-0.009060153,-0.0543972
1632,4,CL9,1610,165,618.6969697,16.363636364,0.6060606061,0,0,15.757575758,46.060606061,0.4303030303,0.0909090909,-2.277146357,2.8612130387,0.8747298312,-0.586200741,0.32464874,-0.041926539,-0.287042516,-0.299691187,-0.081876794,-0.052818672
1635,4,CL9,1613,486,161.49176955,12.139917695,0,0.2057613169,0.4115226337,29.423868313,37.654320988,0,0,-2.532541356,1.6331517599,0.3284607065,-0.345094735,0.0182524073,-0.13000164,-0.076540306,-0.247402043,-0.009904733,-0.075274713
1639,4,CL9,1617,43,650.11627907,30.23255814,0,9.3023255814,2.3255813953,25.581395349,16.279069767,0.2558139535,0.0930232558,-2.099452492,2.5802704723,1.0867716855,-0.709903018,0.4872993877,-0.24898853,-0.147421272,2.6037763372,-0.200772772,-0.276473807
1640,4,CL9,1618,241,427.34439834,25.31120332,0,0,0,7.0539419087,54.771784232,0.0248962656,0.0082987552,-3.364774418,3.1404763166,1.8440972406,-1.202320678,0.4456364379,0.0230703593,0.0317041631,0.2301178824,-0.005679843,0.1674282531
1641,4,CL9,1619,284,153.52464789,8.4507042254,1.0563380282,2.8169014085,1.4084507042,19.366197183,44.366197183,0,0,-2.338002838,1.629371715,0.6609427522,-0.479775873,-0.068590739,-0.180442531,-0.13468158,-1.049871071,-0.026730486,-0.068031275
1643,4,CL9,1621,335,274.49253731,16.71641791,0,0,0.8955223881,43.28358209,28.358208955,0,0,-2.622087475,1.5851876719,-0.013975211,-0.1423465,-0.060093369,-0.125626056,-0.049885134,0.8314447518,0.0202942298,0.0666137557
1656,4,CL9,1633,326,236.47852761,11.349693252,0,0,0.3067484663,22.699386503,46.012269939,0,0,-2.651935432,1.8818486566,0.5788090294,-0.524774085,0.049468123,-0.126269257,-0.048403817,-0.759581361,-0.014036209,0.0119780339
1658,4,CL9,1635,3386,150.27968104,11.54754873,0,0,0.4430005907,21.588895452,48.759598346,0,0,-2.773363789,1.8155119732,0.8579318896,-0.108029028,0.5289811732,0.1362169782,0.0791476983,-0.890845698,-0.029031416,0.0800550268
1664,4,CL9,1641,158,457.78481013,36.075949367,0,0,0,1.2658227848,56.329113924,0.0379746835,0.0126582278,-3.853761459,3.8962415066,2.5643488229,-1.587512292,0.6943717886,0.1279612705,0.0486304754,1.2881491748,0.006086467,0.2795503259
1672,4,CL9,1649,55,1705.9090909,30.909090909,0,0,0,3.6363636364,43.636363636,0.2909090909,0.0545454545,-2.853383579,3.7287397171,1.9857116586,-1.193754485,0.4944576208,0.0374411584,0.2947209878,1.2449860282,0.0752755645,-0.192069772
1679,4,CL9,1656,64,1062.5,7.8125,0,0,0,7.8125,71.875,0,0,-2.946232042,2.6267201291,1.1240497485,-0.852179657,0.0571315557,-0.16474494,0.2627170466,-2.377846002,0.0050400095,0.4314069105
1687,4,CL9,1663,994,227.69215292,19.818913481,0.2012072435,0,0,18.00804829,44.265593561,0.0030181087,0.0010060362,-2.977057893,2.3482164783,1.1917963507,-0.687562225,0.3154674674,0.010845,-0.017138751,0.1793021818,-0.003323266,-0.009315419
1688,4,CL9,1664,262,1006.4885496,25.190839695,8.7786259542,5.7251908397,6.8702290076,6.8702290076,32.061068702,0.4885496183,0.0839694656,-1.734881113,3.0195223556,2.1992054964,-0.40794553,-0.324741609,0.2859199919,-0.55646606,1.1693081869,0.052532402,-0.090726523
1713,4,CL9,1689,166,385.76506024,21.084337349,0,0,1.8072289157,17.469879518,44.578313253,0.0602409639,0.0240963855,-2.883513864,2.5902766389,1.1604430865,-0.870784517,0.2782736333,0.0129151254,-0.039072221,0.3149166678,-0.05422231,0.0558354591
1726,4,CL9,1702,612,241.97712418,9.6405228758,0,0,9.3137254902,31.862745098,32.843137255,0,0,-2.119463891,1.2491830867,0.087117926,-0.37349325,-0.05459718,0.1387373909,-0.000749293,-0.278890773,0.0268254402,-0.014154163
1737,4,CL9,1713,66,395.60606061,33.333333333,9.0909090909,1.5151515152,6.0606060606,6.0606060606,36.363636364,0.0757575758,0.0303030303,-2.783952038,3.1752773003,2.770711372,-0.785609695,-0.388408714,0.4761130756,-0.508604708,1.8849223797,-0.05690882,0.0798061613
1744,4,CL9,1720,246,140.44308943,9.3495934959,0,0,0.406504065,27.642276423,44.308943089,0,0,-2.566927593,1.6696370206,0.2947803352,-0.388671095,-0.028535071,-0.158075737,-0.095506688,-0.84356903,-0.019938657,0.0471566801
1749,4,CL9,1725,1246,82.813804173,1.3643659711,0,0.2407704655,7.4638844302,39.325842697,32.182985554,0,0,-1.831637165,0.6472222142,-0.526385146,0.1017962551,-0.153750118,0.0349025179,-0.056719428,-1.079709329,-0.006317495,-0.041866683
1754,4,CL9,1730,271,318.09225092,43.173431734,3.6900369004,0,0,2.9520295203,38.745387454,0,0,-3.717552919,3.7507790155,3.0060096614,-1.367924993,0.354664128,0.2885503697,-0.163254407,2.8016835182,0.0449179899,-0.051512216
1766,4,CL9,1742,431,241.73781903,11.600928074,0,0.2320185615,2.0881670534,20.185614849,42.691415313,0.0046403712,0.0023201856,-2.496029365,1.806984465,0.651792234,-0.584572643,0.077856954,-0.060667894,-0.036437114,-0.633191443,-0.015118124,-0.114230745
1780,4,CL9,1756,264,206.35606061,0,0,0,8.3333333333,39.772727273,30.303030303,0,0,-1.675786837,0.5720408914,-0.696413215,-0.005928745,-0.351921565,-0.026919283,-0.060238178,-1.140529906,0.0048299835,-0.104715725
1786,4,CL9,1762,8642,43.087826892,6.213839389,0.8678546633,3.0779912057,23.131219625,39.840314742,15.702383707,0,0,-1.326878933,-0.075128829,0.1573599058,0.9404701922,0.8955252277,1.0949587019,0.3413706999,0.1003052961,0.0434210828,-0.039726952
0,5,CL10,1,68773,76.11433266,6.2073778954,8.3404824568,12.390036788,20.557486223,34.102045861,10.411062481,0.0097858171,0.0036351475,-1.54537002,-3.061700451,5.0680822913,10.642692467,8.9751919024,5.7938813826,2.9821570983,-0.313128524,-0.195810759,-0.108916739
2,5,CL10,3,16829,95.968863272,4.379345178,8.1288252421,50.193119021,12.181353616,17.244043021,4.7299304772,0,0,0.0546761536,-1.168672945,2.6336414901,2.5287824837,1.8956723516,-0.042053809,0.3473560092,0.0921700706,-0.085676575,-0.011496104
22,5,CL10,21,7134,134.54597701,0,0,29.478553406,13.35856462,53.06980656,0.4205214466,0.0008410429,0.0002803476,-0.415995519,-1.095821258,-0.452742388,1.3227295518,0.772873912,-0.41449936,0.2727676565,0.2851807364,-0.002238878,0.0400339042
